seq_no,control_flag,priority_no,modal,LT,Dpt_entity,Dpt_week,Dpt_step,Arv_entity,Arv_week,Arv_step
HAM_I202308009,F,001202308009,B,3,HAM,30,4,HAM_I,33,4
HAM_I202308012,F,001202308012,B,3,HAM,30,5,HAM_I,33,5
HAM_I202308014,F,001202308014,B,3,HAM,30,6,HAM_I,33,6
HAM_I202308017,F,001202308017,B,3,HAM,30,7,HAM_I,33,7
HAM_I202308019,F,001202308019,B,3,HAM,30,8,HAM_I,33,8
HAM_I202308022,F,001202308022,B,3,HAM,30,9,HAM_I,33,9
HAM_I202308025,F,001202308025,B,3,HAM,30,10,HAM_I,33,10
HAM_I202308011,F,001202308011,B,3,HAM,31,0,HAM_I,34,0
HAM_I202309004,F,001202309004,B,3,HAM,32,0,HAM_I,35,0
HAM_I202309005,F,001202309005,B,3,HAM,32,1,HAM_I,35,1
HAM_I202309007,F,001202309007,B,3,HAM,32,2,HAM_I,35,2
HAM_I202309011,F,001202309011,B,3,HAM,32,3,HAM_I,35,3
HAM_I202309013,F,001202309013,B,3,HAM,32,4,HAM_I,35,4
HAM_I202309014,F,001202309014,B,3,HAM,32,5,HAM_I,35,5
HAM_I202309019,F,001202309019,B,3,HAM,32,6,HAM_I,35,6
HAM_I202309021,F,001202309021,B,3,HAM,32,7,HAM_I,35,7
HAM_I202309001,F,001202309001,B,3,HAM,33,0,HAM_I,36,0
HAM_I202309003,F,001202309003,B,3,HAM,33,1,HAM_I,36,1
HAM_I202309008,F,001202309008,B,3,HAM,33,2,HAM_I,36,2
HAM_I202309009,F,001202309009,B,3,HAM,33,3,HAM_I,36,3
HAM_I202309010,F,001202309010,B,3,HAM,33,4,HAM_I,36,4
HAM_I202309015,F,001202309015,B,3,HAM,33,5,HAM_I,36,5
HAM_I202309024,F,001202309024,B,3,HAM,33,6,HAM_I,36,6
HAM_I202309025,F,001202309025,B,3,HAM,33,7,HAM_I,36,7
HAM_I202309026,F,001202309026,B,3,HAM,33,8,HAM_I,36,8
HAM_I202309002,F,001202309002,B,3,HAM,34,0,HAM_I,37,0
HAM_I202309006,F,001202309006,B,3,HAM,34,1,HAM_I,37,1
HAM_I202309012,F,001202309012,B,3,HAM,34,2,HAM_I,37,2
HAM_I202309018,F,001202309018,B,3,HAM,34,3,HAM_I,37,3
HAM_I202309020,F,001202309020,B,3,HAM,34,4,HAM_I,37,4
HAM_I202309022,F,001202309022,B,3,HAM,34,5,HAM_I,37,5
HAM_I202309016,F,001202309016,B,3,HAM,35,0,HAM_I,38,0
HAM_I202309023,F,001202309023,B,3,HAM,35,1,HAM_I,38,1
HAM_I202309017,F,001202309017,B,3,HAM,36,0,HAM_I,39,0
HAM_I202310006,F,001202310006,B,3,HAM,37,0,HAM_I,40,0
HAM_I202310008,F,001202310008,B,3,HAM,37,1,HAM_I,40,1
HAM_I202310010,F,001202310010,B,3,HAM,37,2,HAM_I,40,2
HAM_I202310019,F,001202310019,B,3,HAM,37,3,HAM_I,40,3
HAM_I202310021,F,001202310021,B,3,HAM,37,4,HAM_I,40,4
HAM_I202310023,F,001202310023,B,3,HAM,37,5,HAM_I,40,5
HAM_I202310025,F,001202310025,B,3,HAM,37,6,HAM_I,40,6
HAM_I202310001,F,001202310001,B,3,HAM,38,0,HAM_I,41,0
HAM_I202310004,F,001202310004,B,3,HAM,38,1,HAM_I,41,1
HAM_I202310005,F,001202310005,B,3,HAM,38,2,HAM_I,41,2
HAM_I202310011,F,001202310011,B,3,HAM,38,3,HAM_I,41,3
HAM_I202310012,F,001202310012,B,3,HAM,38,4,HAM_I,41,4
HAM_I202310013,F,001202310013,B,3,HAM,38,5,HAM_I,41,5
HAM_I202310014,F,001202310014,B,3,HAM,38,6,HAM_I,41,6
HAM_I202310016,F,001202310016,B,3,HAM,38,7,HAM_I,41,7
HAM_I202310017,F,001202310017,B,3,HAM,38,8,HAM_I,41,8
HAM_I202310018,F,001202310018,B,3,HAM,38,9,HAM_I,41,9
HAM_I202310022,F,001202310022,B,3,HAM,38,10,HAM_I,41,10
HAM_I202310002,F,001202310002,B,3,HAM,39,0,HAM_I,42,0
HAM_I202310007,F,001202310007,B,3,HAM,39,1,HAM_I,42,1
HAM_I202310009,F,001202310009,B,3,HAM,39,2,HAM_I,42,2
HAM_I202310015,F,001202310015,B,3,HAM,39,3,HAM_I,42,3
HAM_I202310024,F,001202310024,B,3,HAM,39,4,HAM_I,42,4
HAM_I202310003,F,001202310003,B,3,HAM,40,0,HAM_I,43,0
HAM_I202310020,F,001202310020,B,3,HAM,40,1,HAM_I,43,1
HAM_I202311002,F,001202311002,B,3,HAM,41,0,HAM_I,44,0
HAM_I202311003,F,001202311003,B,3,HAM,41,1,HAM_I,44,1
HAM_I202311004,F,001202311004,B,3,HAM,41,2,HAM_I,44,2
HAM_I202311005,F,001202311005,B,3,HAM,41,3,HAM_I,44,3
HAM_I202311006,F,001202311006,B,3,HAM,41,4,HAM_I,44,4
HAM_I202311007,F,001202311007,B,3,HAM,41,5,HAM_I,44,5
HAM_I202311008,F,001202311008,B,3,HAM,41,6,HAM_I,44,6
HAM_I202311009,F,001202311009,B,3,HAM,41,7,HAM_I,44,7
HAM_I202311010,F,001202311010,B,3,HAM,41,8,HAM_I,44,8
HAM_I202311011,F,001202311011,B,3,HAM,41,9,HAM_I,44,9
HAM_I202311012,F,001202311012,B,3,HAM,41,10,HAM_I,44,10
HAM_I202311013,F,001202311013,B,3,HAM,41,11,HAM_I,44,11
HAM_I202311015,F,001202311015,B,3,HAM,41,12,HAM_I,44,12
HAM_I202311018,F,001202311018,B,3,HAM,41,13,HAM_I,44,13
HAM_I202311019,F,001202311019,B,3,HAM,41,14,HAM_I,44,14
HAM_I202311020,F,001202311020,B,3,HAM,41,15,HAM_I,44,15
HAM_I202311021,F,001202311021,B,3,HAM,41,16,HAM_I,44,16
HAM_I202311023,F,001202311023,B,3,HAM,41,17,HAM_I,44,17
HAM_I202311024,F,001202311024,B,3,HAM,41,18,HAM_I,44,18
HAM_I202311025,F,001202311025,B,3,HAM,41,19,HAM_I,44,19
HAM_I202311016,F,001202311016,B,3,HAM,42,0,HAM_I,45,0
HAM_I202311017,F,001202311017,B,3,HAM,42,1,HAM_I,45,1
HAM_I202311022,F,001202311022,B,3,HAM,42,2,HAM_I,45,2
HAM_I202311026,F,001202311026,B,3,HAM,42,3,HAM_I,45,3
HAM_I202311001,F,001202311001,B,3,HAM,43,0,HAM_I,46,0
HAM_I202311014,F,001202311014,B,3,HAM,43,1,HAM_I,46,1
HAM_I202312002,F,001202312002,B,3,HAM,45,0,HAM_I,48,0
HAM_I202312003,F,001202312003,B,3,HAM,45,1,HAM_I,48,1
HAM_I202312004,F,001202312004,B,3,HAM,45,2,HAM_I,48,2
HAM_I202312006,F,001202312006,B,3,HAM,45,3,HAM_I,48,3
HAM_I202312008,F,001202312008,B,3,HAM,45,4,HAM_I,48,4
HAM_I202312009,F,001202312009,B,3,HAM,45,5,HAM_I,48,5
HAM_I202312010,F,001202312010,B,3,HAM,45,6,HAM_I,48,6
HAM_I202312013,F,001202312013,B,3,HAM,45,7,HAM_I,48,7
HAM_I202312014,F,001202312014,B,3,HAM,45,8,HAM_I,48,8
HAM_I202312015,F,001202312015,B,3,HAM,45,9,HAM_I,48,9
HAM_I202312017,F,001202312017,B,3,HAM,45,10,HAM_I,48,10
HAM_I202312019,F,001202312019,B,3,HAM,45,11,HAM_I,48,11
HAM_I202312020,F,001202312020,B,3,HAM,45,12,HAM_I,48,12
HAM_I202312021,F,001202312021,B,3,HAM,45,13,HAM_I,48,13
HAM_I202312024,F,001202312024,B,3,HAM,45,14,HAM_I,48,14
HAM_I202312025,F,001202312025,B,3,HAM,45,15,HAM_I,48,15
HAM_I202312027,F,001202312027,B,3,HAM,45,16,HAM_I,48,16
HAM_I202312012,F,001202312012,B,3,HAM,46,0,HAM_I,49,0
HAM_I202312001,F,001202312001,B,3,HAM,47,0,HAM_I,50,0
HAM_I202312005,F,001202312005,B,3,HAM,48,0,HAM_I,51,0
HAM_I202312007,F,001202312007,B,3,HAM,48,1,HAM_I,51,1
HAM_I202312018,F,001202312018,B,3,HAM,48,2,HAM_I,51,2
HAM_I202312022,F,001202312022,B,3,HAM,48,3,HAM_I,51,3
HAM_I202312023,F,001202312023,B,3,HAM,48,4,HAM_I,51,4
HAM_I202312026,F,001202312026,B,3,HAM,48,5,HAM_I,51,5
HAM_I202312011,F,001202312011,B,3,HAM,49,0,HAM_I,52,0
HAM_I202312016,F,001202312016,B,3,HAM,49,1,HAM_I,52,1
MUC_N202301004,F,001202301004,B,1,MUC,0,0,MUC_N,1,0
MUC_N202301005,F,001202301005,B,1,MUC,0,1,MUC_N,1,1
MUC_N202301012,F,001202301012,B,1,MUC,0,2,MUC_N,1,2
MUC_N202301002,F,001202301002,B,1,MUC,1,0,MUC_N,2,0
MUC_N202301003,F,001202301003,B,1,MUC,1,1,MUC_N,2,1
MUC_N202301007,F,001202301007,B,1,MUC,1,2,MUC_N,2,2
MUC_N202301009,F,001202301009,B,1,MUC,1,3,MUC_N,2,3
MUC_N202301006,F,001202301006,B,1,MUC,2,0,MUC_N,3,0
MUC_N202301010,F,001202301010,B,1,MUC,2,1,MUC_N,3,1
MUC_N202301011,F,001202301011,B,1,MUC,2,2,MUC_N,3,2
MUC_N202301001,F,001202301001,B,1,MUC,3,0,MUC_N,4,0
MUC_N202301008,F,001202301008,B,1,MUC,3,1,MUC_N,4,1
MUC_N202302003,F,001202302003,B,1,MUC,4,0,MUC_N,5,0
MUC_N202302005,F,001202302005,B,1,MUC,4,1,MUC_N,5,1
MUC_N202302001,F,001202302001,B,1,MUC,5,0,MUC_N,6,0
MUC_N202302006,F,001202302006,B,1,MUC,5,1,MUC_N,6,1
MUC_N202302007,F,001202302007,B,1,MUC,5,2,MUC_N,6,2
MUC_N202302008,F,001202302008,B,1,MUC,5,3,MUC_N,6,3
MUC_N202302009,F,001202302009,B,1,MUC,5,4,MUC_N,6,4
MUC_N202302002,F,001202302002,B,1,MUC,6,0,MUC_N,7,0
MUC_N202302004,F,001202302004,B,1,MUC,6,1,MUC_N,7,1
MUC_N202303006,F,001202303006,B,1,MUC,8,0,MUC_N,9,0
MUC_N202303007,F,001202303007,B,1,MUC,8,1,MUC_N,9,1
MUC_N202303009,F,001202303009,B,1,MUC,8,2,MUC_N,9,2
MUC_N202303011,F,001202303011,B,1,MUC,8,3,MUC_N,9,3
MUC_N202303001,F,001202303001,B,1,MUC,9,0,MUC_N,10,0
MUC_N202303002,F,001202303002,B,1,MUC,9,1,MUC_N,10,1
MUC_N202303003,F,001202303003,B,1,MUC,9,2,MUC_N,10,2
MUC_N202303004,F,001202303004,B,1,MUC,9,3,MUC_N,10,3
MUC_N202303005,F,001202303005,B,1,MUC,9,4,MUC_N,10,4
MUC_N202303008,F,001202303008,B,1,MUC,10,0,MUC_N,11,0
MUC_N202303010,F,001202303010,B,1,MUC,10,1,MUC_N,11,1
MUC_N202304002,F,001202304002,B,1,MUC,13,0,MUC_N,14,0
MUC_N202304004,F,001202304004,B,1,MUC,13,1,MUC_N,14,1
MUC_N202304005,F,001202304005,B,1,MUC,14,0,MUC_N,15,0
MUC_N202304006,F,001202304006,B,1,MUC,14,1,MUC_N,15,1
MUC_N202304007,F,001202304007,B,1,MUC,14,2,MUC_N,15,2
MUC_N202304008,F,001202304008,B,1,MUC,14,3,MUC_N,15,3
MUC_N202304009,F,001202304009,B,1,MUC,14,4,MUC_N,15,4
MUC_N202304001,F,001202304001,B,1,MUC,15,0,MUC_N,16,0
MUC_N202304003,F,001202304003,B,1,MUC,15,1,MUC_N,16,1
MUC_N202305005,F,001202305005,B,1,MUC,18,0,MUC_N,19,0
MUC_N202305008,F,001202305008,B,1,MUC,18,1,MUC_N,19,1
MUC_N202305001,F,001202305001,B,1,MUC,19,0,MUC_N,20,0
MUC_N202305002,F,001202305002,B,1,MUC,19,1,MUC_N,20,1
MUC_N202305003,F,001202305003,B,1,MUC,19,2,MUC_N,20,2
MUC_N202305004,F,001202305004,B,1,MUC,19,3,MUC_N,20,3
MUC_N202305006,F,001202305006,B,1,MUC,19,4,MUC_N,20,4
MUC_N202305007,F,001202305007,B,1,MUC,19,5,MUC_N,20,5
MUC_N202306003,F,001202306003,B,1,MUC,21,0,MUC_N,22,0
MUC_N202306005,F,001202306005,B,1,MUC,21,1,MUC_N,22,1
MUC_N202306007,F,001202306007,B,1,MUC,21,2,MUC_N,22,2
MUC_N202306009,F,001202306009,B,1,MUC,21,3,MUC_N,22,3
MUC_N202306011,F,001202306011,B,1,MUC,21,4,MUC_N,22,4
MUC_N202306001,F,001202306001,B,1,MUC,23,0,MUC_N,24,0
MUC_N202306002,F,001202306002,B,1,MUC,23,1,MUC_N,24,1
MUC_N202306004,F,001202306004,B,1,MUC,23,2,MUC_N,24,2
MUC_N202306006,F,001202306006,B,1,MUC,23,3,MUC_N,24,3
MUC_N202306008,F,001202306008,B,1,MUC,23,4,MUC_N,24,4
MUC_N202306010,F,001202306010,B,1,MUC,23,5,MUC_N,24,5
MUC_N202307002,F,001202307002,B,1,MUC,26,0,MUC_N,27,0
MUC_N202307004,F,001202307004,B,1,MUC,26,1,MUC_N,27,1
MUC_N202307003,F,001202307003,B,1,MUC,27,0,MUC_N,28,0
MUC_N202307005,F,001202307005,B,1,MUC,27,1,MUC_N,28,1
MUC_N202307006,F,001202307006,B,1,MUC,27,2,MUC_N,28,2
MUC_N202307001,F,001202307001,B,1,MUC,28,0,MUC_N,29,0
MUC_N202307008,F,001202307008,B,1,MUC,28,1,MUC_N,29,1
MUC_N202307007,F,001202307007,B,1,MUC,29,0,MUC_N,30,0
MUC_N202308001,F,001202308001,B,1,MUC,30,0,MUC_N,31,0
MUC_N202308004,F,001202308004,B,1,MUC,30,1,MUC_N,31,1
MUC_N202308006,F,001202308006,B,1,MUC,30,2,MUC_N,31,2
MUC_N202308008,F,001202308008,B,1,MUC,30,3,MUC_N,31,3
MUC_N202308009,F,001202308009,B,1,MUC,30,4,MUC_N,31,4
MUC_N202308002,F,001202308002,B,1,MUC,32,0,MUC_N,33,0
MUC_N202308003,F,001202308003,B,1,MUC,32,1,MUC_N,33,1
MUC_N202308005,F,001202308005,B,1,MUC,32,2,MUC_N,33,2
MUC_N202308007,F,001202308007,B,1,MUC,32,3,MUC_N,33,3
MUC_N202309005,F,001202309005,B,1,MUC,34,0,MUC_N,35,0
MUC_N202309007,F,001202309007,B,1,MUC,34,1,MUC_N,35,1
MUC_N202309001,F,001202309001,B,1,MUC,35,0,MUC_N,36,0
MUC_N202309002,F,001202309002,B,1,MUC,35,1,MUC_N,36,1
MUC_N202309003,F,001202309003,B,1,MUC,35,2,MUC_N,36,2
MUC_N202309004,F,001202309004,B,1,MUC,35,3,MUC_N,36,3
MUC_N202309008,F,001202309008,B,1,MUC,35,4,MUC_N,36,4
MUC_N202309006,F,001202309006,B,1,MUC,36,0,MUC_N,37,0
MUC_N202310001,F,001202310001,B,1,MUC,39,0,MUC_N,40,0
MUC_N202310004,F,001202310004,B,1,MUC,39,1,MUC_N,40,1
MUC_N202310006,F,001202310006,B,1,MUC,39,2,MUC_N,40,2
MUC_N202310008,F,001202310008,B,1,MUC,39,3,MUC_N,40,3
MUC_N202310009,F,001202310009,B,1,MUC,40,0,MUC_N,41,0
MUC_N202310002,F,001202310002,B,1,MUC,41,0,MUC_N,42,0
MUC_N202310003,F,001202310003,B,1,MUC,41,1,MUC_N,42,1
MUC_N202310005,F,001202310005,B,1,MUC,41,2,MUC_N,42,2
MUC_N202310007,F,001202310007,B,1,MUC,41,3,MUC_N,42,3
MUC_N202311004,F,001202311004,B,1,MUC,43,0,MUC_N,44,0
MUC_N202311005,F,001202311005,B,1,MUC,43,1,MUC_N,44,1
MUC_N202311006,F,001202311006,B,1,MUC,43,2,MUC_N,44,2
MUC_N202311007,F,001202311007,B,1,MUC,44,0,MUC_N,45,0
MUC_N202311002,F,001202311002,B,1,MUC,45,0,MUC_N,46,0
MUC_N202311008,F,001202311008,B,1,MUC,45,1,MUC_N,46,1
MUC_N202311001,F,001202311001,B,1,MUC,46,0,MUC_N,47,0
MUC_N202311003,F,001202311003,B,1,MUC,46,1,MUC_N,47,1
MUC_N202312001,F,001202312001,B,1,MUC,47,0,MUC_N,48,0
MUC_N202312002,F,001202312002,B,1,MUC,47,1,MUC_N,48,1
MUC_N202312003,F,001202312003,B,1,MUC,47,2,MUC_N,48,2
MUC_N202312004,F,001202312004,B,1,MUC,47,3,MUC_N,48,3
MUC_N202312005,F,001202312005,B,1,MUC,47,4,MUC_N,48,4
MUC_N202312006,F,001202312006,B,1,MUC,47,5,MUC_N,48,5
MUC_N202312009,F,001202312009,B,1,MUC,47,6,MUC_N,48,6
MUC_N202312007,F,001202312007,B,1,MUC,51,0,MUC_N,52,0
MUC_N202312008,F,001202312008,B,1,MUC,51,1,MUC_N,52,1
MUC_D202301007,F,001202301007,B,2,MUC,-1,0,MUC_D,1,0
MUC_D202301009,F,001202301009,B,2,MUC,-1,1,MUC_D,1,1
MUC_D202301012,F,001202301012,B,2,MUC,-1,2,MUC_D,1,2
MUC_D202301003,F,001202301003,B,2,MUC,0,0,MUC_D,2,0
MUC_D202301004,F,001202301004,B,2,MUC,0,1,MUC_D,2,1
MUC_D202301005,F,001202301005,B,2,MUC,0,2,MUC_D,2,2
MUC_D202301010,F,001202301010,B,2,MUC,0,3,MUC_D,2,3
MUC_D202301011,F,001202301011,B,2,MUC,0,4,MUC_D,2,4
MUC_D202301001,F,001202301001,B,2,MUC,1,0,MUC_D,3,0
MUC_D202301002,F,001202301002,B,2,MUC,1,1,MUC_D,3,1
MUC_D202301006,F,001202301006,B,2,MUC,1,2,MUC_D,3,2
MUC_D202301008,F,001202301008,B,2,MUC,1,3,MUC_D,3,3
MUC_D202302004,F,001202302004,B,2,MUC,3,0,MUC_D,5,0
MUC_D202302007,F,001202302007,B,2,MUC,3,1,MUC_D,5,1
MUC_D202302002,F,001202302002,B,2,MUC,4,0,MUC_D,6,0
MUC_D202302005,F,001202302005,B,2,MUC,4,1,MUC_D,6,1
MUC_D202302006,F,001202302006,B,2,MUC,4,2,MUC_D,6,2
MUC_D202302001,F,001202302001,B,2,MUC,5,0,MUC_D,7,0
MUC_D202302003,F,001202302003,B,2,MUC,5,1,MUC_D,7,1
MUC_D202302008,F,001202302008,B,2,MUC,5,2,MUC_D,7,2
MUC_D202302009,F,001202302009,B,2,MUC,6,0,MUC_D,8,0
MUC_D202303001,F,001202303001,B,2,MUC,7,0,MUC_D,9,0
MUC_D202303003,F,001202303003,B,2,MUC,7,1,MUC_D,9,1
MUC_D202303009,F,001202303009,B,2,MUC,7,2,MUC_D,9,2
MUC_D202303010,F,001202303010,B,2,MUC,7,3,MUC_D,9,3
MUC_D202303002,F,001202303002,B,2,MUC,8,0,MUC_D,10,0
MUC_D202303005,F,001202303005,B,2,MUC,8,1,MUC_D,10,1
MUC_D202303006,F,001202303006,B,2,MUC,8,2,MUC_D,10,2
MUC_D202303007,F,001202303007,B,2,MUC,8,3,MUC_D,10,3
MUC_D202303008,F,001202303008,B,2,MUC,8,4,MUC_D,10,4
MUC_D202303004,F,001202303004,B,2,MUC,9,0,MUC_D,11,0
MUC_D202303011,F,001202303011,B,2,MUC,9,1,MUC_D,11,1
MUC_D202304001,F,001202304001,B,2,MUC,12,0,MUC_D,14,0
MUC_D202304003,F,001202304003,B,2,MUC,12,1,MUC_D,14,1
MUC_D202304005,F,001202304005,B,2,MUC,12,2,MUC_D,14,2
MUC_D202304007,F,001202304007,B,2,MUC,12,3,MUC_D,14,3
MUC_D202304004,F,001202304004,B,2,MUC,14,0,MUC_D,16,0
MUC_D202304008,F,001202304008,B,2,MUC,14,1,MUC_D,16,1
MUC_D202304009,F,001202304009,B,2,MUC,14,2,MUC_D,16,2
MUC_D202304002,F,001202304002,B,2,MUC,15,0,MUC_D,17,0
MUC_D202304006,F,001202304006,B,2,MUC,15,1,MUC_D,17,1
MUC_D202305005,F,001202305005,B,2,MUC,17,0,MUC_D,19,0
MUC_D202305007,F,001202305007,B,2,MUC,17,1,MUC_D,19,1
MUC_D202305003,F,001202305003,B,2,MUC,18,0,MUC_D,20,0
MUC_D202305008,F,001202305008,B,2,MUC,18,1,MUC_D,20,1
MUC_D202305001,F,001202305001,B,2,MUC,19,0,MUC_D,21,0
MUC_D202305002,F,001202305002,B,2,MUC,19,1,MUC_D,21,1
MUC_D202305004,F,001202305004,B,2,MUC,19,2,MUC_D,21,2
MUC_D202305006,F,001202305006,B,2,MUC,19,3,MUC_D,21,3
MUC_D202306004,F,001202306004,B,2,MUC,20,0,MUC_D,22,0
MUC_D202306006,F,001202306006,B,2,MUC,20,1,MUC_D,22,1
MUC_D202306008,F,001202306008,B,2,MUC,20,2,MUC_D,22,2
MUC_D202306010,F,001202306010,B,2,MUC,20,3,MUC_D,22,3
MUC_D202306002,F,001202306002,B,2,MUC,21,0,MUC_D,23,0
MUC_D202306003,F,001202306003,B,2,MUC,22,0,MUC_D,24,0
MUC_D202306005,F,001202306005,B,2,MUC,22,1,MUC_D,24,1
MUC_D202306007,F,001202306007,B,2,MUC,22,2,MUC_D,24,2
MUC_D202306009,F,001202306009,B,2,MUC,22,3,MUC_D,24,3
MUC_D202306011,F,001202306011,B,2,MUC,22,4,MUC_D,24,4
MUC_D202306001,F,001202306001,B,2,MUC,24,0,MUC_D,26,0
MUC_D202307001,F,001202307001,B,2,MUC,25,0,MUC_D,27,0
MUC_D202307005,F,001202307005,B,2,MUC,25,1,MUC_D,27,1
MUC_D202307006,F,001202307006,B,2,MUC,25,2,MUC_D,27,2
MUC_D202307002,F,001202307002,B,2,MUC,26,0,MUC_D,28,0
MUC_D202307003,F,001202307003,B,2,MUC,26,1,MUC_D,28,1
MUC_D202307004,F,001202307004,B,2,MUC,26,2,MUC_D,28,2
MUC_D202307008,F,001202307008,B,2,MUC,26,3,MUC_D,28,3
MUC_D202307007,F,001202307007,B,2,MUC,27,0,MUC_D,29,0
MUC_D202308004,F,001202308004,B,2,MUC,29,0,MUC_D,31,0
MUC_D202308008,F,001202308008,B,2,MUC,29,1,MUC_D,31,1
MUC_D202308002,F,001202308002,B,2,MUC,31,0,MUC_D,33,0
MUC_D202308003,F,001202308003,B,2,MUC,31,1,MUC_D,33,1
MUC_D202308009,F,001202308009,B,2,MUC,31,2,MUC_D,33,2
MUC_D202308001,F,001202308001,B,2,MUC,32,0,MUC_D,34,0
MUC_D202308005,F,001202308005,B,2,MUC,32,1,MUC_D,34,1
MUC_D202308006,F,001202308006,B,2,MUC,32,2,MUC_D,34,2
MUC_D202308007,F,001202308007,B,2,MUC,32,3,MUC_D,34,3
MUC_D202309005,F,001202309005,B,2,MUC,33,0,MUC_D,35,0
MUC_D202309006,F,001202309006,B,2,MUC,33,1,MUC_D,35,1
MUC_D202309008,F,001202309008,B,2,MUC,33,2,MUC_D,35,2
MUC_D202309001,F,001202309001,B,2,MUC,34,0,MUC_D,36,0
MUC_D202309003,F,001202309003,B,2,MUC,34,1,MUC_D,36,1
MUC_D202309004,F,001202309004,B,2,MUC,34,2,MUC_D,36,2
MUC_D202309007,F,001202309007,B,2,MUC,34,3,MUC_D,36,3
MUC_D202309002,F,001202309002,B,2,MUC,36,0,MUC_D,38,0
MUC_D202310002,F,001202310002,B,2,MUC,38,0,MUC_D,40,0
MUC_D202310005,F,001202310005,B,2,MUC,38,1,MUC_D,40,1
MUC_D202310007,F,001202310007,B,2,MUC,38,2,MUC_D,40,2
MUC_D202310009,F,001202310009,B,2,MUC,38,3,MUC_D,40,3
MUC_D202310001,F,001202310001,B,2,MUC,39,0,MUC_D,41,0
MUC_D202310004,F,001202310004,B,2,MUC,39,1,MUC_D,41,1
MUC_D202310006,F,001202310006,B,2,MUC,39,2,MUC_D,41,2
MUC_D202310008,F,001202310008,B,2,MUC,39,3,MUC_D,41,3
MUC_D202310003,F,001202310003,B,2,MUC,40,0,MUC_D,42,0
MUC_D202311002,F,001202311002,B,2,MUC,42,0,MUC_D,44,0
MUC_D202311003,F,001202311003,B,2,MUC,42,1,MUC_D,44,1
MUC_D202311004,F,001202311004,B,2,MUC,42,2,MUC_D,44,2
MUC_D202311006,F,001202311006,B,2,MUC,42,3,MUC_D,44,3
MUC_D202311008,F,001202311008,B,2,MUC,42,4,MUC_D,44,4
MUC_D202311005,F,001202311005,B,2,MUC,43,0,MUC_D,45,0
MUC_D202311001,F,001202311001,B,2,MUC,44,0,MUC_D,46,0
MUC_D202311007,F,001202311007,B,2,MUC,45,0,MUC_D,47,0
MUC_D202312001,F,001202312001,B,2,MUC,46,0,MUC_D,48,0
MUC_D202312003,F,001202312003,B,2,MUC,46,1,MUC_D,48,1
MUC_D202312004,F,001202312004,B,2,MUC,46,2,MUC_D,48,2
MUC_D202312005,F,001202312005,B,2,MUC,46,3,MUC_D,48,3
MUC_D202312006,F,001202312006,B,2,MUC,46,4,MUC_D,48,4
MUC_D202312008,F,001202312008,B,2,MUC,46,5,MUC_D,48,5
MUC_D202312009,F,001202312009,B,2,MUC,46,6,MUC_D,48,6
MUC_D202312007,F,001202312007,B,2,MUC,48,0,MUC_D,50,0
MUC_D202312002,F,001202312002,B,2,MUC,50,0,MUC_D,52,0
MUC_I202301007,F,001202301007,B,3,MUC,-2,0,MUC_I,1,0
MUC_I202301009,F,001202301009,B,3,MUC,-2,1,MUC_I,1,1
MUC_I202301012,F,001202301012,B,3,MUC,-2,2,MUC_I,1,2
MUC_I202301002,F,001202301002,B,3,MUC,-1,0,MUC_I,2,0
MUC_I202301003,F,001202301003,B,3,MUC,-1,1,MUC_I,2,1
MUC_I202301004,F,001202301004,B,3,MUC,-1,2,MUC_I,2,2
MUC_I202301005,F,001202301005,B,3,MUC,-1,3,MUC_I,2,3
MUC_I202301010,F,001202301010,B,3,MUC,-1,4,MUC_I,2,4
MUC_I202301011,F,001202301011,B,3,MUC,-1,5,MUC_I,2,5
MUC_I202301001,F,001202301001,B,3,MUC,0,0,MUC_I,3,0
MUC_I202301006,F,001202301006,B,3,MUC,0,1,MUC_I,3,1
MUC_I202301008,F,001202301008,B,3,MUC,1,0,MUC_I,4,0
MUC_I202302006,F,001202302006,B,3,MUC,2,0,MUC_I,5,0
MUC_I202302008,F,001202302008,B,3,MUC,2,1,MUC_I,5,1
MUC_I202302003,F,001202302003,B,3,MUC,3,0,MUC_I,6,0
MUC_I202302009,F,001202302009,B,3,MUC,3,1,MUC_I,6,1
MUC_I202302002,F,001202302002,B,3,MUC,4,0,MUC_I,7,0
MUC_I202302004,F,001202302004,B,3,MUC,4,1,MUC_I,7,1
MUC_I202302007,F,001202302007,B,3,MUC,4,2,MUC_I,7,2
MUC_I202302001,F,001202302001,B,3,MUC,5,0,MUC_I,8,0
MUC_I202302005,F,001202302005,B,3,MUC,5,1,MUC_I,8,1
MUC_I202303002,F,001202303002,B,3,MUC,6,0,MUC_I,9,0
MUC_I202303009,F,001202303009,B,3,MUC,6,1,MUC_I,9,1
MUC_I202303011,F,001202303011,B,3,MUC,6,2,MUC_I,9,2
MUC_I202303004,F,001202303004,B,3,MUC,7,0,MUC_I,10,0
MUC_I202303006,F,001202303006,B,3,MUC,7,1,MUC_I,10,1
MUC_I202303007,F,001202303007,B,3,MUC,7,2,MUC_I,10,2
MUC_I202303010,F,001202303010,B,3,MUC,7,3,MUC_I,10,3
MUC_I202303003,F,001202303003,B,3,MUC,8,0,MUC_I,11,0
MUC_I202303005,F,001202303005,B,3,MUC,8,1,MUC_I,11,1
MUC_I202303001,F,001202303001,B,3,MUC,9,0,MUC_I,12,0
MUC_I202303008,F,001202303008,B,3,MUC,9,1,MUC_I,12,1
